## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-110465_S46_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-110465_S46_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-IDT-110465_S46_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-110465_S46_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 18:09:54 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	0	132619	0	0	0	0			
All Reads	ALL	1	95016	0	0	0	0			
All Reads	ALL	2	109250	0	0	0	0			
All Reads	ALL	3	139082	0	0	0	0			
All Reads	ALL	4	149438	0	0	0	0			
All Reads	ALL	5	152532	0	0	0	0			
All Reads	ALL	6	173446	0	0	0	0			
All Reads	ALL	7	187203	0	0	0	0			
All Reads	ALL	8	213554	0	0	0	0			
All Reads	ALL	9	241757	0	0	0	0			
All Reads	ALL	10	285954	0	0	0	0			
All Reads	ALL	11	351175	0	0	0	0			
All Reads	ALL	12	460264	3	0	0.09646	0.055691			
All Reads	ALL	13	609431	0	0	0	0			
All Reads	ALL	14	866131	0	0	0	0			
All Reads	ALL	15	1276991	2	0	0.023178	0.016389			
All Reads	ALL	16	1912298	3	16	0.023217	0.013404			
All Reads	ALL	17	2873264	2	0	0.010301	0.007284			
All Reads	ALL	18	4310883	3	0	0.010299	0.005946			
All Reads	ALL	19	6364320	18	24	0.041856	0.009865			
All Reads	ALL	20	9194506	56	19	0.090135	0.012045			
All Reads	ALL	21	12934834	56	23	0.064071	0.008562			
All Reads	ALL	22	17664262	70	21	0.058646	0.007009			
All Reads	ALL	23	23450931	111	24	0.070048	0.006649			
All Reads	ALL	24	30272954	190	23	0.092882	0.006738			
All Reads	ALL	25	37967796	267	25	0.104071	0.006369			
All Reads	ALL	26	46244861	466	24	0.149127	0.006908			
All Reads	ALL	27	54888845	507	26	0.136696	0.006071			
All Reads	ALL	28	63607757	651	25	0.151462	0.005936			
All Reads	ALL	29	72092623	848	24	0.174076	0.005978			
All Reads	ALL	30	80150381	1235	25	0.228031	0.006489			
All Reads	ALL	31	87582575	1539	25	0.260049	0.006629			
